text,speaker,episode,season,preface,scene,scene_id,action,action_id,character,count
Wait!,Tanjirou,9,3,," Elsewhere in the forest.
Tanjirou fights with Zouhakuten.",1,,,,
"That’s an Upper Rank!
It’s Upper Rank Four!",Tanjirou,9,3,," Elsewhere in the forest.
Tanjirou fights with Zouhakuten.",1,,,,
"Hup!
",Kanroji,9,3,," Elsewhere in the forest.
Tanjirou fights with Zouhakuten.",1,,,,
"Hup!
You’ve gone too far! I’m taking Nezuko and Genya back from you, all right?
Zouhakuten     Shut
up, you shameless tramp!
There’s only one person in this world who can order me around.
“Shameless tramp”?!
Tramp… Me? You’re
talking about me?!
Unbelievable! What a foul mouth that boy has! And he’s around the same age and size as my little brother!
Oh, wait, but demons don’t look their actual
age, do they? (Thoughts) Still, what a horrible thing to say!
Zouhakuten     Crazed
Cry of Thunder Death!",Kanroji,10,3,Thoughts," In the forest surrounding the Swordsmith Village.
Kanroji appears in the sky.",1,,,,
Ms. Kanroji!,Tanjirou,10,3,," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Love Breathing, Third Form!
Catlove Shower!",Kanroji,10,3,," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"I’m angry, all right? I’m not holding back just because
you look like a child!
Zouhakuten     (Thoughts) This young girl slashed through
the attack itself.",Kanorji,10,3,," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"I’ve never seen a sword
shaped like that!
It’s too fast to follow
with the eye! Is that because of how
supple it is? It’s
flexible beyond belief!
The swordsmith who forged it is amazing,
but Ms. Kanroji is even more
amazing for being able to wield it!",Tanjirou,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Love Breathing, Second Form… Love Pangs!",Kanroji,10,3,," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Sixth Form… Cat-Legged Winds of
Love! Zouhakuten (Thoughts)
She can still keep up even at this speed? Kanroji         Ngh…
Zouhakuten     Then
I’ll bury her with a technique!
Blood Demon Art… Countless Striking
Trees!",Kanroji,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Kyaa! What a wide-ranging technique!
Oh, crap! The main body’s
running off!",Kanroji,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Can I take on this many of them?
Love Breathing, Fifth Form! Swaying Love… Wildclaw!",Kanroji,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"So fast! But it’s no good!
Ms. Kanroji --",Tanjirou,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Is he about
to do something?
But I’m good! As long as I slice off his head…",Kanroji,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
Ms. Kanroji! That’s not the main body! It won’t die if you cut off its head!,Tanjirou,10,3,," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"What? No way! For real?! (Thoughts) I made the wrong call --
Zouhakuten     (Thoughts) Compressed Sound Waves!
Zouhakuten     (Thoughts) Unbelievable!
This girl… Even after getting
hit by that attack, she’s kept her body structure intact!
Did
she tense up all her muscles just before she got hit? (Thoughts) Nevertheless, she still shouldn’t
have been able to withstand
it!
Zouhakuten     (Thoughts) It’s baffling! No, wait. I see.
This girl’s muscular strength is a mismatch
for her build. An abnormal
constitution!
This is great. Consuming high-quality flesh leads directly
to power. But first,
let me pulverize her skull and brain tissue!",Kanroji,10,3,Thoughts," In the forest
surrounding the Swordsmith Village. Kanroji stands
before Zouhakuten.",1,,,,
"Ms. Kanroji?
Ms. Kanroji? Ms. Kanroji?",Fiance,10,3,," In Kanroji’s
past. Kanroji’s first fiance calls to her on a bridge.",1,,,,
"No one could ever marry you but
a bear, a boar, or a cow.
The thought
of that bizarre
hair color being passed down to my children makes me
shudder.
Let’s forget this marriage
interview ever happened.
Please forget about me. Farewell.",Fiance,10,3,," In Kanroji’s
past. Kanroji’s first fiance calls to her on a bridge.",1,,,,
"I couldn’t flex the muscles
on my thin arms, but there’s
a story that my mother has told me over and over about my
childhood.",Kanroji,10,3,Narration," Even further back in the past. Kanroji’s father swings around
a very small Kanroji.",1,,,,
"It was when I was 14 months old, right
when my mother was pregnant
with my little brother.",Kanroji,10,3,Thoughts," During the evening, at Kanroji’s house.
Kanroji’s mother, who is pregnant, carries a wooden bucket.",1,,,,
Eeek!,Mother,10,3,," During the evening, at Kanroji’s house.
Kanroji’s mother, who is pregnant, carries a wooden bucket.",1,,,,
Thanks for always being a good helper!,Mother,10,3,," During the evening, at Kanroji’s house.
Kanroji’s mother, who is pregnant, carries a wooden bucket.",1,,,,
"Now that’s a healthy
appetite! Come on, how can you sumo wrestlers lose to her?
Sumo Men       I mean, we hear you, but
man…
Y-Yeah…",Chef,10,3,," At a soba shop. A slightly
older Kanroji eats a bowl of soba.",1,,,,
It’s totally fine! No need to hold back at all!,Father,10,3,," At a soba shop. A slightly
older Kanroji eats a bowl of soba.",1,,,,
"Hey, you heard him! Go for it!
Sumo Man       Ahh…",Chef,10,3,," At a soba shop. A slightly
older Kanroji eats a bowl of soba.",1,,,,
"But… as I grew
older, little by little, I began to realize I wasn’t
like the other girls around me.
Mother, do you think I can ever become
someone’s bride?",Kanroji,10,3,Narration," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
Why would you ask me that?,Mother,10,3,," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
"Well… because I’m so strong, and I eat a lot, and even my hair color is weird…",Kanroji,10,3,," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
"You can just stay at home forever, Mitsuri.",Father,10,3,," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
"But… women are supposed
to get married and be someone’s wife, right?",Kanroji,10,3,," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
"You can just stay at home
forever.",Father,10,3,," The night Kanroji’s marriage
was called off. Kanroji sits in bed as the rest of her family prepares
to sleep.",1,,,,
"The day my prospective marriage
was called off, I
decided I had to hide it all. (Narration) I dyed my hair black. I
stifled my urge to eat. And I pretended to be weak.
Everyone in my family was worried
about me.
And then one day, I met a man who said he wanted to marry me.",Kanroji,10,3,Narration," The morning
after the marriage
is called off. Kanroji dyes her hair black.",1,,,,
"Can I do this? Can I let this happen? (Thoughts)
Am I
going to live like this for the rest of my life?
Eating
voraciously, being strong,
my hair color… All of that is who I am! Am I
going to pretend to be someone I’m not?
Isn’t
there something I can do? Some way that I can help others
while being me?
Does this mean that there’s
no place in this world for me as I am?
(Thoughts) Isn’t there anyone who will love me?
This isn’t right. It can’t be right!
Get up, get up, get up! The next attack is coming!",Kanroji,10,3,Thoughts, Another day. Kanroji walks behind her second prospective fiance.,1,,,,
"I know that, all
right?!",Genya,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
Huh? Did I black out?,Kanroji,10,3,Thoughts," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"We have to protect
Ms. Kanroji! She has the most potential, so she’s our ray of hope!
As long as she survives, we can win for sure! Let’s win together!",Tanjirou,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"Nobody’s gonna die! None of us!
Zouhakuten     How comical.",Tanjirou,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"You’re kidding me…
Zouhakuten     (Thoughts) Did I get them?",Genya,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"You guys, thank you!
Zouhakuten     Hm?",Kanroji,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"I’m a Hashira, and I messed
up! Sorry!
I’ll never let my friends die, okay?",Kanroji,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"Because the Demon Slayer
Corps is my precious home! Upper Rank or whatever
you are, it makes no difference to me!",Kanroji,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"She slashed through
it all! She’s so cool!",Tanjirou,10,3,Thoughts," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"There’s no way… I will ever lose to evil people! Now brace yourself! I’m going for
the kill now!
Ubuyashiki      Splendid. You’re someone the gods have a special
love for, Mitsuri.
Take pride in your own strength.
All those who speak ill of you fear your talent
and wish they could be you. That’s
all.",Kanroji,10,3,," In the present. Tanjirou, Nezuko, and Genya tackle Kanroji
away from Zouhakuten.",1,,,,
"Mm… Wahhh! Thank you very much!
Wahhh!
Father…
Mother… Thank you for making
me strong from birth!
(Thoughts) Everyone in the Demon Slayer Corps has accepted me!",Kanroji,10,3,Thoughts," In the past, at the Demon Slayer headquarters. Kanroji sits before
Ubuyashiki.",1,,,,
"Congratulations on being promoted
to Hashira!
Yes, congrats!",Kakushi,10,3,," Sometime
later. Kanroji sits with two Kakushi members.",1,,,,
"Kyaa~! Thanks! I’m going to give it my
all!
Do you want some sakura rice cakes? Sorry,
I only have a few!",Kanroji,10,3,," Sometime
later. Kanroji sits with two Kakushi members.",1,,,,
Hahaha…,Kakushi,10,3,," Sometime
later. Kanroji sits with two Kakushi members.",1,,,,
"The people I protected from demons thanked
me with tears streaming down their faces.",Kanroji,10,3,Thoughts," Sometime later,
at night. Kanroji
beheads a demon.",1,,,,
"Only a Hashira could…
Just one strike!",Slayers,10,3,," Sometime later,
at night. Kanroji
beheads a demon.",1,,,,
"I’ve gotten rid of the evil demon, so you’re safe now! Don’t worry! Hehe!",Kanroji,10,3,," Sometime later,
at night. Kanroji
beheads a demon.",1,,,,
Thank you from the bottom of our hearts!,Woman,10,3,," Sometime later,
at night. Kanroji
beheads a demon.",1,,,,
"Mr. Iguro gave me some long, striped
socks!",Kanroji,10,3,Thoughts," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
"Huh? What? What’s this?
What’s this? Mr. Iguro, what’s this?",Kanroji,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
Take them.,Iguro,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
Huh? For me?,Kanroji,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
"What~?! I’m so happy!
I’ll treasure them, I promise!",Kanroji,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
"No need to treasure
them.",Iguro,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
Wha… No way… That would be such a waste.,Kanroji,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
"It’s fine.
If they get ripped,
I’ll give you a new pair.",Iguro,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
Ah… Okay!,Kanroji,10,3,," A new day, at a restaurant. Kanroji and Iguro
sit down for a meal.",1,,,,
"I’ve wondered to myself whether
a girl should be this strong. Would people
say yet again that I couldn’t be human? I was afraid, so I’ve been holding back
my power…",Kanroji,10,3,Thoughts," In the present. Kanroji
prepares to fight.",1,,,,
"Just leave it to me! I’m going to protect you all, okay?",Kanroji,10,3,," In the present. Kanroji
prepares to fight.",1,,,,
"I’ll take care of this one!
So you guys go on ahead and defeat
the main body!
I have to increase my
heartrate!
I need to speed up my circulation… to get faster…
and stronger! More!
Zouhakuten     (Thoughts) You little brats…",Kanroji,10,3,Thoughts," In the present. Kanroji
prepares to fight.",1,,,,
"Didn’t
I say I was going to protect
them? I’m not letting you go that way! Genya         Tanjirou! Where’s the thing containing the main body?
Can you spot it?!
Tanjirou       I can!
Hantengu         Urgh…",Kanroji,10,3,," In the present. Kanroji
prepares to fight.",1,,,,
